Title1,Title_URL,Image,flex,flex1,flex2,textblack,flex3,flex4,scfrdjqd,schqync,textsm
Honda HR-V V 1.8 (A) 40k km Full Service HRV,https://www.mudah.my/2021-honda-hr-v-v-1-8-a-40k-km-full-service-hrv-109806775.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,40000 - 44999,2021,2021,1799cc,2021,2025,Kuala Lumpur,"RM76,800"
(2014)Toyota VIOS 1.5 F/LOAN.4Y/W.H/LOAN,https://www.mudah.my/2014-toyota-vios-1-5-f-loan-4y-w-h-loan-109806773.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2014,,1497cc,1497cc,2025,Johor,"RM23,999"
Mazda 2 1.5 HATCHBACK (GVC) ENHANCED (A),https://www.mudah.my/2018-mazda-2-1-5-hatchback-gvc-enhanced-a-109806768.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2018,2018,1496cc,2018,2025,Johor,"RM49,800"
Peugeot 208 1.6 VTi ALLURE (A),https://www.mudah.my/2014-peugeot-208-1-6-vti-allure-a-103762289.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2014,,1598cc,1598cc,2025,Kuala Lumpur,"RM13,800"
Honda CITY 1.5 V HATCHBACK (A) WARRANTY 2027,https://www.mudah.my/2022-honda-city-1-5-v-hatchback-a-warranty-2027-109806760.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2022,2022,1498cc,2022,2025,Selangor,"RM70,800"
Toyota ESTIMA 2.4 AERAS G PACKAGE FACELIFT,https://www.mudah.my/2010-toyota-estima-2-4-aeras-g-package-facelift-109126783.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2010,,2362cc,2362cc,2025,Johor,"RM49,800"
Toyota COROLLA SPORT 1.2 GZ 8K KM/ UNREGISTER,https://www.mudah.my/2021-toyota-corolla-sport-1-2-gz-8k-km-unregister-109806758.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,5000 - 9999,2021,,1196cc,1196cc,2025,Selangor,"RM148,000"
Nissan NAVARA 2.5 SE (AT) LOAN KEDAI,https://www.mudah.my/2018-nissan-navara-2-5-se-at-loan-kedai-109806752.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,140000 - 149999,2018,2018,2488cc,2018,2025,Kuala Lumpur,"RM39,900"
Honda CIVIC 1.8 S i-VTEC FACELIFT (A),https://www.mudah.my/2009-honda-civic-1-8-s-i-vtec-facelift-a-109791503.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2009,2009,1799cc,2009,2025,Johor,"RM26,999"
Bmw 330i  2.0L (A) direct owner,https://www.mudah.my/2019-bmw-330i-2-0l-a-direct-owner-109472022.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2019,,1998cc,1998cc,2025,Selangor,"RM152,000"
Mercedes Benz CLA250 Shooting brake Sunroof,https://www.mudah.my/2019-mercedes-benz-cla250-shooting-brake-sunroof-109806749.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,40000 - 44999,2019,,1991cc,1991cc,2025,Selangor,"RM168,000"
Ford FOCUS 2.0 Ti-VCT SPORT (A) FREE WARRANTY,https://www.mudah.my/2013-ford-focus-2-0-ti-vct-sport-a-free-warranty-108345337.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2013,2013,1999cc,2013,2025,Kuala Lumpur,"RM16,800"
Toyota ESTIMA 2.4 AERAS PREMIUM (A),https://www.mudah.my/2019-toyota-estima-2-4-aeras-premium-a-109764605.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2019,,2362cc,2362cc,2025,Johor,"RM153,800"
Perodua VIVA 1.0 ELITE (A) LOW MILLAGE 51KM,https://www.mudah.my/2012-perodua-viva-1-0-elite-a-low-millage-51km-109806604.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2012,,989cc,989cc,2025,Selangor,"RM12,800"
[24000Km]MERCEDES E200 2.0 AMG LINE SPORT COUPE,https://www.mudah.my/24000km-mercedes-e200-2-0-amg-line-sport-coupe-109806600.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,20000 - 24999,2019,,1991cc,1991cc,2025,Kuala Lumpur,"RM242,000"
Perodua ARUZ 1.5 AV (A)FUL L0AN!!,https://www.mudah.my/2020-perodua-aruz-1-5-av-a-ful-l0an-109806586.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2020,2020,1496cc,2020,2025,Kuala Lumpur,"RM51,800"
LEXUS RX300 2.0 F-Sport,https://www.mudah.my/2021-lexus-rx300-2-0-f-sport-109806595.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,10000 - 14999,2021,,1998cc,1998cc,2025,Penang,"RM279,000"
Mercedes Benz E200 K ELEGANCE (CKD) 1.8,https://www.mudah.my/2007-mercedes-benz-e200-k-elegance-ckd-1-8-109806590.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,0 - 4999,2007,2007,1796cc,2007,2025,Pahang,"RM22,800"
ORI 15/16 Volkswagen JETTA 1.4 (A) TSI DUAL-CLUTCH,https://www.mudah.my/ori-15-16-volkswagen-jetta-1-4-a-tsi-dual-clutch-109806588.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2015,,1390cc,1390cc,2025,Kuala Lumpur,"RM24,999"
Honda CIVIC 1.8 S (A),https://www.mudah.my/2013-honda-civic-1-8-s-a-109806587.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,40000 - 44999,2013,,1798cc,1798cc,2025,Johor,"RM30,800"
Bmw 740Le 3.0L (A),https://www.mudah.my/2020-bmw-740le-3-0l-a-109806612.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2020,2020,2998cc,2020,2025,Johor,"RM219,800"
Toyota VIOS 1.5 G TRD F/LIFT 360 CAM FUL LOAN,https://www.mudah.my/2020-toyota-vios-1-5-g-trd-f-lift-360-cam-ful-loan-109806620.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2020,2020,1496cc,2020,2025,Selangor,"RM49,900"
Toyota ALPHARD 2.5 S TYPE GOLD III (A),https://www.mudah.my/2022-toyota-alphard-2-5-s-type-gold-iii-a-109806619.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2022,,2493cc,2493cc,2025,Perlis,"RM229,000"
Lexus NX350 2.4 F SPORT PROF 4CAM 5A 16K KM,https://www.mudah.my/2023-lexus-nx350-2-4-f-sport-prof-4cam-5a-16k-km-109806618.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2023,,2393cc,2393cc,2025,Johor,"RM325,000"
Honda CIVIC 1.5 TC-PREMIUM (A) FREE WARRANTY,https://www.mudah.my/2017-honda-civic-1-5-tc-premium-a-free-warranty-109806741.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,140000 - 149999,2017,,1498cc,1498cc,2025,Kuala Lumpur,"RM888,888"
（2018)Proton PERSONA 1.6 F/LOAN.4Y/W.H/LOAN,https://www.mudah.my/2018-proton-persona-1-6-f-loan-4y-w-h-loan-109619713.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2018,,1597cc,1597cc,2025,Johor,"RM20,999"
[Red Seat 7k km] 2023 Lexus NX 350 2.4 F SPORT,https://www.mudah.my/red-seat-7k-km-2023-lexus-nx-350-2-4-f-sport-107936680.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,2393cc,2393cc,2025,Kuala Lumpur,"RM339,000"
(2016)Proton SUPRIMA S PREMIUM F/LOAN.4Y/W.H/LOAN,https://www.mudah.my/2016-proton-suprima-s-premium-f-loan-4y-w-h-loan-109282287.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2016,,1561cc,1561cc,2025,Johor,"RM26,999"
(2018)Volkswagen JETTA HIGHLINE F/LOAN.4Y/W.H/LOAN,https://www.mudah.my/2018-volkswagen-jetta-highline-f-loan-4y-w-h-loan-108868821.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2018,,1395cc,1395cc,2025,Johor,"RM46,999"
Toyota ALPHARD 2.5 X 8 SEATER 2PDOOR PRECRASH 5509,https://www.mudah.my/toyota-alphard-2-5-x-8-seater-2pdoor-precrash-5509-109806737.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2020,,2493cc,2493cc,2025,Selangor,"RM172,500"
Honda CR-V 1.5 TC-P 2WD (A) FULL SERVICE CRV,https://www.mudah.my/2018-honda-cr-v-1-5-tc-p-2wd-a-full-service-crv-109806736.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2018,2018,1498cc,2018,2025,Kuala Lumpur,"RM85,800"
Perodua BEZZA 1.3 X (A) 79K KM PERODUA SERVIS,https://www.mudah.my/2020-perodua-bezza-1-3-x-a-79k-km-perodua-servis-109806734.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2020,2020,1329cc,2020,2025,Selangor,"RM37,800"
FULL LOAN 2015 Honda JAZZ 1.5 (A)FULL RS BODYKIT,https://www.mudah.my/full-loan-2015-honda-jazz-1-5-a-full-rs-bodykit-109701679.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2015,,1497cc,1497cc,2025,Johor,"RM39,999"
Toyota FORTUNER 2.8 VRZ MY21 (A),https://www.mudah.my/2024-toyota-fortuner-2-8-vrz-my21-a-109806733.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2024,,2755cc,2755cc,2025,Johor,"RM241,880"
Nissan TEANA 2.0 XL (A) FSR/FullSpec/FullLoan,https://www.mudah.my/nissan-teana-2-0-xl-a-fsr-fullspec-fullloan-109806732.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2017,2017,1997cc,2017,2025,Selangor,"RM43,999"
FULL LOAN 2016 Mercedes Benz E250 2.0 DIRECT OWNER,https://www.mudah.my/full-loan-2016-mercedes-benz-e250-2-0-direct-owner-109642374.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2016,,1991cc,1991cc,2025,Johor,"RM109,999"
Perodua MYVI 1.5 SE (A)x ada lesen/ctos/ptptn,https://www.mudah.my/perodua-myvi-1-5-se-a-x-ada-lesen-ctos-ptptn-98179554.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2011,,1495cc,1495cc,2025,Johor,"RM24,999"
FU/LOAN 2019 Perodua MYVI 1.5(A)xlesen/ctos/ptptn,https://www.mudah.my/fu-loan-2019-perodua-myvi-1-5-a-xlesen-ctos-ptptn-104157815.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2019,,1496cc,1496cc,2025,Johor,"RM39,999"
COOLBOX BSM Toyota LAND CRUISER LANDCRUISER 4.6 ZX,https://www.mudah.my/coolbox-bsm-toyota-land-cruiser-landcruiser-4-6-zx-109627214.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,45000 - 49999,2020,,4608cc,4608cc,2025,Kuala Lumpur,"RM343,000"
Bmw 320i M SPORTS 2.0 FACELIFT (A) SERVIC REC,https://www.mudah.my/2016-bmw-320i-m-sports-2-0-facelift-a-servic-rec-109806719.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2016,,1998cc,1998cc,2025,Kuala Lumpur,"RM84,800"
Perodua MYVI 1.5AV /ORI PAINT/ UNDER WARRENTY 2028,https://www.mudah.my/perodua-myvi-1-5av-ori-paint-under-warrenty-2028-108724337.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,10000 - 14999,2023,,1496cc,1496cc,2025,Selangor,"RM49,999"
Honda CITY 1.5 S / ANDROID PLAYER/ 1 OWN/ORI PAINT,https://www.mudah.my/honda-city-1-5-s-android-player-1-own-ori-paint-109334852.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2017,,1497cc,1497cc,2025,Selangor,"RM42,999"
Proton SATRIA 1.6 NEO H-LINE CPS (A),https://www.mudah.my/2011-proton-satria-1-6-neo-h-line-cps-a-109806717.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2011,,1597cc,1597cc,2025,Selangor,"RM15,800"
Mercedes Benz A180 AMG TURBO (CBU) 1.6 ORI PAINT,https://www.mudah.my/mercedes-benz-a180-amg-turbo-cbu-1-6-ori-paint-109344666.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2017,,1595cc,1595cc,2025,Selangor,"RM99,999"
Toyota INNOVA 2.0 G (A) GOOD CONDITION,https://www.mudah.my/2016-toyota-innova-2-0-g-a-good-condition-109268938.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2016,2016,1998cc,2016,2025,Selangor,"RM47,800"
Toyota HARRIER 2.0 PREMIUM JBL SYSTEM SUNROOF,https://www.mudah.my/2015-toyota-harrier-2-0-premium-jbl-system-sunroof-109268933.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2015,2015,1986cc,2015,2025,Selangor,"RM96,800"
Nissan SERENA 2.0 HWS S-HEV / 2 POWER DOOR,https://www.mudah.my/2018-nissan-serena-2-0-hws-s-hev-2-power-door-109267891.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2018,2018,1997cc,2018,2025,Selangor,"RM75,800"
Toyota VELLFIRE 2.4 Z GOLDEN EYES FACELIFT,https://www.mudah.my/2013-toyota-vellfire-2-4-z-golden-eyes-facelift-109658929.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2013,2013,2362cc,2013,2025,Selangor,"RM82,800"
Ford RANGER 2.0 WT BIT 360 CAM/STEEL BUMPER,https://www.mudah.my/2019-ford-ranger-2-0-wt-bit-360-cam-steel-bumper-109533588.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2019,2019,1998cc,2019,2025,Selangor,"RM81,800"
Bmw 320i SPORT 2.0 G20 UNDER WARRANTY FULL SERVICE,https://www.mudah.my/bmw-320i-sport-2-0-g20-under-warranty-full-service-109635011.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2020,,1998cc,1998cc,2025,Selangor,"RM129,999"
Lexus RX300 F SPORT 2.0L (A) FURTHER MARK DOW,https://www.mudah.my/2019-lexus-rx300-f-sport-2-0l-a-further-mark-dow-108334434.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,45000 - 49999,2019,,1998cc,1998cc,2025,Selangor,"RM245,000"
New Perodua AXIA 1.0 AV  (A) - PROMOSI,https://www.mudah.my/2025-new-perodua-axia-1-0-av-a-promosi-100527956.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,998cc,998cc,2025,Kuala Lumpur,"RM49,500"
Lexus NX 350 2.4 F SPORT AWD 5A,https://www.mudah.my/2023-lexus-nx-350-2-4-f-sport-awd-5a-109806713.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,15000 - 19999,2023,,2393cc,2393cc,2025,Johor,"RM325,000"
X70 CNY ANG POW CASH REBAT TETiNGGI TRADE IN PROMO,https://www.mudah.my/x70-cny-ang-pow-cash-rebat-tetinggi-trade-in-promo-109706457.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,1477cc,1477cc,2025,Kuala Lumpur,"RM97,600"
Kia CERATO 1.6 SX K3 FULL KIT PADDLE SHIFT 1 OWN,https://www.mudah.my/kia-cerato-1-6-sx-k3-full-kit-paddle-shift-1-own-109806712.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2019,2019,1591cc,2019,2025,Selangor,"RM46,800"
New Perodua AXIA 1.0 X (A) - promosi,https://www.mudah.my/2025-new-perodua-axia-1-0-x-a-promosi-100806853.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,998cc,998cc,2025,Kuala Lumpur,"RM38,500"
NEW Perodua ALZA 1.5 H (A) - promosi,https://www.mudah.my/2025-new-perodua-alza-1-5-h-a-promosi-97081285.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,1496cc,1496cc,2025,Kuala Lumpur,"RM68,000"
Mazda 3 SKYACTIV 2.0L (A) Hatchback/FreeWarranty,https://www.mudah.my/mazda-3-skyactiv-2-0l-a-hatchback-freewarranty-109596354.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2020,,1998cc,1998cc,2025,Selangor,"RM76,999"
TOYOTA RUSH 1.5S CarKing Low MIL 360Cam|7seat FULL,https://www.mudah.my/toyota-rush-1-5s-carking-low-mil-360cam-7seat-full-109806704.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2019,2019,1495cc,2019,2025,Selangor,"RM55,900"
Kia FORTE 1.6  SX (A),https://www.mudah.my/2010-kia-forte-1-6-sx-a-109778738.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,200000 - 249999,2010,,1591cc,1591cc,2025,Selangor,"RM7,000"
Nissan GT-R 3.8 PREMIUM EDITION+BOSE+LEATHER,https://www.mudah.my/2020-nissan-gt-r-3-8-premium-edition-bose-leather-109806703.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2020,,3799cc,3799cc,2025,Selangor,"RM635,000"
X90 CNY ANG POW CASH REBAT TETiNGGI TRADE IN PROMO,https://www.mudah.my/x90-cny-ang-pow-cash-rebat-tetinggi-trade-in-promo-109718451.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,1477cc,1477cc,2025,Kuala Lumpur,"RM134,800"
X90 CNY ANG PAW CASH REBATE TETiNGI TRADE IN PROMO,https://www.mudah.my/x90-cny-ang-paw-cash-rebate-tetingi-trade-in-promo-109718463.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,1477cc,1477cc,2025,Kuala Lumpur,"RM113,800"
X90 CNY ANG POW DISKAUN TERTiNGGI TRADE IN PROMO,https://www.mudah.my/x90-cny-ang-pow-diskaun-tertinggi-trade-in-promo-109718460.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,1477cc,1477cc,2025,Selangor,"RM126,800"
Toyota 86 GT LIMITED BLACK PACKAGE 2.0cc (A),https://www.mudah.my/2020-toyota-86-gt-limited-black-package-2-0cc-a-109551139.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,45000 - 49999,2020,,1998cc,1998cc,2025,Selangor,"RM139,000"
Perodua AXIA 1.0 G (A),https://www.mudah.my/2017-perodua-axia-1-0-g-a-109140419.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2017,2017,998cc,2017,2025,Johor,"RM26,000"
Honda CITY 1.5 E HATCHBACK (A),https://www.mudah.my/2022-honda-city-1-5-e-hatchback-a-109185117.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2022,2022,1498cc,2022,2025,Johor,"RM71,800"
Honda JAZZ 1.5 V (A),https://www.mudah.my/2016-honda-jazz-1-5-v-a-109057167.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2016,2016,1497cc,2016,2025,Johor,"RM51,800"
Perodua MYVI 1.3 X (A),https://www.mudah.my/2019-perodua-myvi-1-3-x-a-109031053.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2019,2019,1329cc,2019,2025,Johor,"RM39,875"
Perodua MYVI 1.5 H (A),https://www.mudah.my/2019-perodua-myvi-1-5-h-a-109029028.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2019,2019,1496cc,2019,2025,Johor,"RM44,875"
Nissan SYLPHY 1.8 (A) 2025 NEW LOW PRICE MURA,https://www.mudah.my/2015-nissan-sylphy-1-8-a-2025-new-low-price-mura-109413184.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2015,,1798cc,1798cc,2025,Penang,"RM21,900"
Honda CITY 1.5 E MODULO (A) AKPK/BLACKLISTcanLoan,https://www.mudah.my/honda-city-1-5-e-modulo-a-akpk-blacklistcanloan-109294295.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,130000 - 139999,2013,2013,1497cc,2013,2025,Selangor,"RM22,999"
Volkswagen TIGUAN 1.4 HIGHLINE (A) - FACELIFT,https://www.mudah.my/2017-volkswagen-tiguan-1-4-highline-a-facelift-109718917.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2017,2017,1395cc,2017,2025,Selangor,"RM54,800"
Perodua BEZZA 1.3(A) AV 1 OWNER FSR FULL LOAN,https://www.mudah.my/2018-perodua-bezza-1-3-a-av-1-owner-fsr-full-loan-107035335.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2018,2018,1329cc,2018,2025,Selangor,"RM35,800"
Honda CITY 1.5 E FACELIFT (A) KEYLESS P/START,https://www.mudah.my/2014-honda-city-1-5-e-facelift-a-keyless-p-start-109643798.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2014,2014,1497cc,2014,2025,Selangor,"RM29,800"
Honda CR-V 2.0 i-VTEC FACELIFT (A) 4WD CRV SE,https://www.mudah.my/2010-honda-cr-v-2-0-i-vtec-facelift-a-4wd-crv-se-109666267.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2010,2010,1997cc,2010,2025,Selangor,"RM23,800"
Toyota HILUX 2.5 G FACELIFT(A) 4X4 NO OFFROAD,https://www.mudah.my/2010-toyota-hilux-2-5-g-facelift-a-4x4-no-offroad-109146367.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,130000 - 139999,2010,2010,2494cc,2010,2025,Selangor,"RM39,800"
Toyota VIOS 1.5 E (A) L/MIL 60K KM F/SVC RCD,https://www.mudah.my/2020-toyota-vios-1-5-e-a-l-mil-60k-km-f-svc-rcd-109245867.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2020,2020,1496cc,2020,2025,Selangor,"RM53,800"
Toyota VIOS 1.5 FACELIFT (A) TRD SPORTIVO KIT,https://www.mudah.my/2012-toyota-vios-1-5-facelift-a-trd-sportivo-kit-108102787.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2012,2012,1497cc,2012,2025,Selangor,"RM24,800"
Toyota ALPHARD 2.4(A) 1 OWNER 2 PWR DOOR,https://www.mudah.my/2008-toyota-alphard-2-4-a-1-owner-2-pwr-door-109731292.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2008,2008,2362cc,2008,2025,Selangor,"RM48,800"
Perodua MYVI 1.5 EXTREME ZHX (A),https://www.mudah.my/2014-perodua-myvi-1-5-extreme-zhx-a-109696122.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2014,,1495cc,1495cc,2025,Selangor,
Toyota ALPHARD 2.5 SC (A),https://www.mudah.my/2022-toyota-alphard-2-5-sc-a-105225097.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,20000 - 24999,2022,,2493cc,2493cc,2025,Selangor,
Toyota CAMRY 2.5 V (A),https://www.mudah.my/2019-toyota-camry-2-5-v-a-109806390.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,35000 - 39999,2019,2019,2494cc,2019,2025,Johor,"RM134,800"
Volkswagen PASSAT 2.0 TSI HIGHLINE (CKD) (A),https://www.mudah.my/2019-volkswagen-passat-2-0-tsi-highline-ckd-a-109806389.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2019,2019,1984cc,2019,2025,Kuala Lumpur,"RM83,800"
Proton PERSONA 1.6 SV (A) ONE OWNER/TIP TOP,https://www.mudah.my/2015-proton-persona-1-6-sv-a-one-owner-tip-top-108959321.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,130000 - 139999,2015,,1597cc,1597cc,2025,Kuala Lumpur,"RM13,800"
Honda STREAM 1.7 (A),https://www.mudah.my/2004-honda-stream-1-7-a-109778605.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2004,2004,1668cc,2004,2025,Selangor,"RM22,500"
